Tipo;Num_Pistas;Configuracion;Instancia;Semilla;Restarts_Reales;Costo_Total;Tiempo
Multipista;5;5Semilla-20Restart;FPT02;4996;20;54844;1331,95
Multipista;5;5Semilla-20Restart;FPT03;1156;20;54044;1292,79
Multipista;5;5Semilla-20Restart;FPT03;1412;20;54114;1332,42
Multipista;5;5Semilla-20Restart;FPT03;1924;20;54170;1342,82
Multipista;5;5Semilla-20Restart;FPT03;2948;20;54124;1300,05
Multipista;5;5Semilla-20Restart;FPT03;4996;20;54114;1230,42
Multipista;5;5Semilla-20Restart;FPT04;1156;20;57208;1141,79
Multipista;5;5Semilla-20Restart;FPT04;1412;20;57208;1213,22
Multipista;5;5Semilla-20Restart;FPT04;1924;20;57208;1193,17
Multipista;5;5Semilla-20Restart;FPT04;2948;20;57208;1196,97
Multipista;5;5Semilla-20Restart;FPT04;4996;20;57208;1229,36
Multipista;5;5Semilla-20Restart;FPT05;1156;20;53136;1237,94
Multipista;5;5Semilla-20Restart;FPT05;1412;20;53706;1293,42
Multipista;5;5Semilla-20Restart;FPT05;1924;20;53456;1195,06
Multipista;5;5Semilla-20Restart;FPT05;2948;20;53092;1251,49
Multipista;5;5Semilla-20Restart;FPT05;4996;20;53096;1199,46
Multipista;5;5Semilla-20Restart;FPT06;1156;20;51727;1228
Multipista;5;5Semilla-20Restart;FPT06;1412;20;51727;1291,28
Multipista;5;5Semilla-20Restart;FPT06;1924;20;51727;1171,11
Multipista;5;5Semilla-20Restart;FPT06;2948;20;51727;1216,17
Multipista;5;5Semilla-20Restart;FPT06;4996;20;51727;1243,71
Multipista;5;5Semilla-20Restart;FPT07;1156;20;50654;1276,73
Multipista;5;5Semilla-20Restart;FPT07;1412;20;50804;1292,22
Multipista;5;5Semilla-20Restart;FPT07;1924;20;50654;1273,14
Multipista;5;5Semilla-20Restart;FPT07;2948;20;50654;1286,75
Multipista;5;5Semilla-20Restart;FPT07;4996;20;50804;1379,94
Multipista;5;5Semilla-20Restart;FPT08;1156;20;46150;1477,96
Multipista;5;5Semilla-20Restart;FPT08;1412;20;45960;1357,08
Multipista;5;5Semilla-20Restart;FPT08;1924;20;45960;1329,04
Multipista;5;5Semilla-20Restart;FPT08;2948;20;46004;1392,1
Multipista;5;5Semilla-20Restart;FPT08;4996;20;45960;1414,23
Multipista;5;5Semilla-20Restart;FPT09;1156;20;50414;1339,96
Multipista;5;5Semilla-20Restart;FPT09;1412;20;50424;1346,55
Multipista;5;5Semilla-20Restart;FPT09;1924;20;50404;1344,03
Multipista;5;5Semilla-20Restart;FPT09;2948;20;50424;1334,2
Multipista;5;5Semilla-20Restart;FPT09;4996;20;50404;1374,94
Multipista;5;5Semilla-20Restart;FPT10;1156;20;56023;1263,44
Multipista;5;5Semilla-20Restart;FPT10;1412;20;55987;1288,17
Multipista;5;5Semilla-20Restart;FPT10;1924;20;56023;1303,88
Multipista;5;5Semilla-20Restart;FPT10;2948;20;55987;1318,02
Multipista;5;5Semilla-20Restart;FPT10;4996;20;55987;1326,01
Multipista;5;5Semilla-20Restart;FPT11;1156;20;53728;1319,96
Multipista;5;5Semilla-20Restart;FPT11;1412;20;53728;1350,62
Multipista;5;5Semilla-20Restart;FPT11;1924;20;53728;1289,11
Multipista;5;5Semilla-20Restart;FPT11;2948;20;53728;1252,11
Multipista;5;5Semilla-20Restart;FPT11;4996;20;53728;1281,71
Multipista;5;5Semilla-20Restart;FPT12;1156;20;55771;1371,26
Multipista;5;5Semilla-20Restart;FPT12;1412;20;55954;1370,91
Multipista;5;5Semilla-20Restart;FPT12;1924;20;55954;1355,39
Multipista;5;5Semilla-20Restart;FPT12;2948;20;56310;1410,79
Multipista;5;5Semilla-20Restart;FPT12;4996;20;56465;1457,38
Unipista;1;10Semilla-10Restart;airland1;1156;10;1150;0,25
Unipista;1;10Semilla-10Restart;airland1;1412;10;1150;0,39
Unipista;1;10Semilla-10Restart;airland1;1924;10;1150;0,3
Unipista;1;10Semilla-10Restart;airland1;2948;10;1150;0,21
Unipista;1;10Semilla-10Restart;airland1;4996;10;1150;0,3
Unipista;1;10Semilla-10Restart;airland1;9092;10;1150;0,29
Unipista;1;10Semilla-10Restart;airland1;17284;10;1150;0,24
Unipista;1;10Semilla-10Restart;airland1;33668;10;1150;0,23
Unipista;1;10Semilla-10Restart;airland1;66436;10;1150;0,22
Unipista;1;10Semilla-10Restart;airland1;131972;10;1150;0,34
Unipista;1;10Semilla-10Restart;airland2;1156;10;1720;0,89
Unipista;1;10Semilla-10Restart;airland2;1412;10;2030;1,09
Unipista;1;10Semilla-10Restart;airland2;1924;10;1720;0,65
Unipista;1;10Semilla-10Restart;airland2;2948;10;1720;0,62
Unipista;1;10Semilla-10Restart;airland2;4996;10;1720;0,56
Unipista;1;10Semilla-10Restart;airland2;9092;10;2030;0,9
Unipista;1;10Semilla-10Restart;airland2;17284;10;2030;0,52
Unipista;1;10Semilla-10Restart;airland2;33668;10;1720;0,8
Unipista;1;10Semilla-10Restart;airland2;66436;10;2030;0,53
Unipista;1;10Semilla-10Restart;airland2;131972;10;2030;0,57
Unipista;1;10Semilla-10Restart;airland3;1156;10;1610;4,71
Unipista;1;10Semilla-10Restart;airland3;1412;10;1610;4,32
Unipista;1;10Semilla-10Restart;airland3;1924;10;1610;5,68
Unipista;1;10Semilla-10Restart;airland3;2948;10;1610;3,89
Unipista;1;10Semilla-10Restart;airland3;4996;10;1610;4,2
Unipista;1;10Semilla-10Restart;airland3;9092;10;1610;4,11
Unipista;1;10Semilla-10Restart;airland3;17284;10;1610;3,99
Unipista;1;10Semilla-10Restart;airland3;33668;10;1610;5,36
Unipista;1;10Semilla-10Restart;airland3;66436;10;1610;3,73
Unipista;1;10Semilla-10Restart;airland3;131972;10;1610;3,81
Unipista;1;10Semilla-10Restart;airland4;1156;10;4480;4,06
Unipista;1;10Semilla-10Restart;airland4;1412;10;4480;4,23
Unipista;1;10Semilla-10Restart;airland4;1924;10;4480;3,64
Unipista;1;10Semilla-10Restart;airland4;2948;10;4480;4,07
Unipista;1;10Semilla-10Restart;airland4;4996;10;4480;3,93
Unipista;1;10Semilla-10Restart;airland4;9092;10;4480;3,87
Unipista;1;10Semilla-10Restart;airland4;17284;10;4480;2,81
Unipista;1;10Semilla-10Restart;airland4;33668;10;4480;4,25
Unipista;1;10Semilla-10Restart;airland4;66436;10;4480;3,19
Unipista;1;10Semilla-10Restart;airland4;131972;10;4480;3,85
Unipista;1;10Semilla-10Restart;airland5;1156;10;4800;3,29
Unipista;1;10Semilla-10Restart;airland5;1412;10;4800;2,19
Unipista;1;10Semilla-10Restart;airland5;1924;10;4800;3,4
Unipista;1;10Semilla-10Restart;airland5;2948;10;4800;2,66
Unipista;1;10Semilla-10Restart;airland5;4996;10;4800;2,38
Unipista;1;10Semilla-10Restart;airland5;9092;10;4800;3,31
Unipista;1;10Semilla-10Restart;airland5;17284;10;4800;3,9
Unipista;1;10Semilla-10Restart;airland5;33668;10;4800;2,88
Unipista;1;10Semilla-10Restart;airland5;66436;10;4800;2,92
Unipista;1;10Semilla-10Restart;airland5;131972;10;4800;3,95
Unipista;1;10Semilla-10Restart;airland6;1156;10;24442;1,32
Unipista;1;10Semilla-10Restart;airland6;1412;10;24442;0,91
Unipista;1;10Semilla-10Restart;airland6;1924;10;24442;0,96
Unipista;1;10Semilla-10Restart;airland6;2948;10;24442;0,9
Unipista;1;10Semilla-10Restart;airland6;4996;10;24442;1,03
Unipista;1;10Semilla-10Restart;airland6;9092;10;24442;0,95
Unipista;1;10Semilla-10Restart;airland6;17284;10;24442;0,89
Unipista;1;10Semilla-10Restart;airland6;33668;10;24442;0,87
Unipista;1;10Semilla-10Restart;airland6;66436;10;24442;1,27
Unipista;1;10Semilla-10Restart;airland6;131972;10;24442;1,36
Unipista;1;10Semilla-10Restart;airland7;1156;10;3974;2,09
Unipista;1;10Semilla-10Restart;airland7;1412;10;3974;2,11
Unipista;1;10Semilla-10Restart;airland7;1924;10;3974;2,11
Unipista;1;10Semilla-10Restart;airland7;2948;10;3974;1,99
Unipista;1;10Semilla-10Restart;airland7;4996;10;3974;2,99
Unipista;1;10Semilla-10Restart;airland7;9092;10;3974;2,01
Unipista;1;10Semilla-10Restart;airland7;17284;10;3974;2,05
Unipista;1;10Semilla-10Restart;airland7;33668;10;3974;2,23
Unipista;1;10Semilla-10Restart;airland7;66436;10;3974;2,16
Unipista;1;10Semilla-10Restart;airland7;131972;10;3974;2,82
Unipista;1;10Semilla-10Restart;airland8;1156;10;3270;411,96
Unipista;1;10Semilla-10Restart;airland8;1412;10;3330;416,38
Unipista;1;10Semilla-10Restart;airland8;1924;10;3240;410,99
Unipista;1;10Semilla-10Restart;airland8;2948;10;4690;405,63
Unipista;1;10Semilla-10Restart;airland8;4996;10;3240;488,44
Unipista;1;10Semilla-10Restart;airland8;9092;10;3270;422,22
Unipista;1;10Semilla-10Restart;airland8;17284;10;3880;437,71
Unipista;1;10Semilla-10Restart;airland8;33668;10;3980;413,01
Unipista;1;10Semilla-10Restart;airland8;66436;10;3270;442,48
Unipista;1;10Semilla-10Restart;airland8;131972;10;3360;462,21
Unipista;1;10Semilla-10Restart;airland9;1156;10;10536,31;2340,99
Unipista;1;10Semilla-10Restart;airland9;1412;10;10646,5;2356,39
Unipista;1;10Semilla-10Restart;airland9;1924;10;10536,31;2311,77
Unipista;1;10Semilla-10Restart;airland9;2948;10;10345,02;2377,51
Unipista;1;10Semilla-10Restart;airland9;4996;10;10536,31;2270,35
Unipista;1;10Semilla-10Restart;airland9;9092;10;10597,89;2294,13
Unipista;1;10Semilla-10Restart;airland9;17284;10;10386,01;2412,94
Unipista;1;10Semilla-10Restart;airland9;33668;10;10386,01;2468,37
Unipista;1;10Semilla-10Restart;airland9;66436;10;10351,79;2517,85
Unipista;1;10Semilla-10Restart;airland9;131972;10;10536,31;2112,74
Unipista;1;10Semilla-10Restart;airland10;1156;10;27122,25;13368,99
Unipista;1;10Semilla-10Restart;airland10;1412;10;25843,38;13457,9
Unipista;1;10Semilla-10Restart;airland10;1924;10;26256,92;13395,83
Unipista;1;10Semilla-10Restart;airland10;2948;10;26131,36;13195,41
Unipista;1;10Semilla-10Restart;airland10;4996;10;27193,32;13176,44
Unipista;1;10Semilla-10Restart;airland10;9092;10;26027,85;13312,83
Unipista;1;10Semilla-10Restart;airland10;17284;10;25843,38;13274,61
Unipista;1;10Semilla-10Restart;airland10;33668;10;27007,55;13334,92
Unipista;1;10Semilla-10Restart;airland10;66436;10;27179,59;13282,79
Unipista;1;10Semilla-10Restart;airland10;131972;10;27007,55;13330,28
Unipista;1;10Semilla-10Restart;airland11;1156;10;22522,46;59806,93
Unipista;1;10Semilla-10Restart;airland11;1412;10;22807,57;60512,76
Unipista;1;10Semilla-10Restart;airland11;1924;10;22750,42;60480,1
Unipista;1;10Semilla-10Restart;airland11;2948;10;22842,51;60498,98
Unipista;1;10Semilla-10Restart;airland11;4996;10;22633,44;61161,38
Unipista;1;10Semilla-10Restart;airland11;9092;10;22812,57;61985,59
Unipista;1;10Semilla-10Restart;airland11;17284;10;22842,51;110964,91
Unipista;1;10Semilla-10Restart;airland11;33668;10;22842,51;11671,02
Unipista;1;10Semilla-10Restart;airland11;66436;10;22842,51;60472,16
Unipista;1;10Semilla-10Restart;airland11;131972;10;22807,57;59280,1
Unipista;1;10Semilla-10Restart;airland12;1156;10;27943,56;176370,79
Unipista;1;10Semilla-10Restart;airland12;1412;10;28037,29;176315,17
Unipista;1;10Semilla-10Restart;airland12;1924;10;28037,29;175305,86
Unipista;1;10Semilla-10Restart;airland12;2948;10;27943,56;175667,2
Unipista;1;10Semilla-10Restart;airland12;4996;10;28037,29;178053,81
Unipista;1;10Semilla-10Restart;airland12;9092;10;28037,29;175571,5
Unipista;1;10Semilla-10Restart;airland12;17284;10;28037,29;174216,71
Unipista;1;10Semilla-10Restart;airland12;33668;10;28037,29;174919,67
Unipista;1;10Semilla-10Restart;airland12;66436;10;27943,56;175041,21
Unipista;1;10Semilla-10Restart;airland12;131972;10;28037,29;178482,18
Unipista;1;10Semilla-20Restart;airland1;1156;20;1150;0,28
Unipista;1;10Semilla-20Restart;airland1;1412;20;1150;0,3
Unipista;1;10Semilla-20Restart;airland1;1924;20;1150;0,43
Unipista;1;10Semilla-20Restart;airland1;2948;20;1150;0,37
Unipista;1;10Semilla-20Restart;airland1;4996;20;1150;0,27
Unipista;1;10Semilla-20Restart;airland1;9092;20;1150;0,36
Unipista;1;10Semilla-20Restart;airland1;17284;20;1150;0,27
Unipista;1;10Semilla-20Restart;airland1;33668;20;1150;0,3
Unipista;1;10Semilla-20Restart;airland1;66436;20;1150;0,26
Unipista;1;10Semilla-20Restart;airland1;131972;20;1150;0,37
Unipista;1;10Semilla-20Restart;airland2;1156;20;1720;0,89
Unipista;1;10Semilla-20Restart;airland2;1412;20;2030;0,75
Unipista;1;10Semilla-20Restart;airland2;1924;20;1720;0,82
Unipista;1;10Semilla-20Restart;airland2;2948;20;1720;0,68
Unipista;1;10Semilla-20Restart;airland2;4996;20;1720;0,69
Unipista;1;10Semilla-20Restart;airland2;9092;20;2030;0,98
Unipista;1;10Semilla-20Restart;airland2;17284;20;2030;1,03
Unipista;1;10Semilla-20Restart;airland2;33668;20;1720;0,76
Unipista;1;10Semilla-20Restart;airland2;66436;20;2030;0,68
Unipista;1;10Semilla-20Restart;airland2;131972;20;2030;0,71
Unipista;1;10Semilla-20Restart;airland3;1156;20;1610;6,03
Unipista;1;10Semilla-20Restart;airland3;1412;20;1610;4,28
Unipista;1;10Semilla-20Restart;airland3;1924;20;1610;4,28
Unipista;1;10Semilla-20Restart;airland3;2948;20;1610;4,91
Unipista;1;10Semilla-20Restart;airland3;4996;20;1610;6,02
Unipista;1;10Semilla-20Restart;airland3;9092;20;1610;4,05
Unipista;1;10Semilla-20Restart;airland3;17284;20;1610;6,04
Unipista;1;10Semilla-20Restart;airland3;33668;20;1610;4,29
Unipista;1;10Semilla-20Restart;airland3;66436;20;1610;4,14
Unipista;1;10Semilla-20Restart;airland3;131972;20;1610;4,14
Unipista;1;10Semilla-20Restart;airland4;1156;20;4480;3,12
Unipista;1;10Semilla-20Restart;airland4;1412;20;4480;2,99
Unipista;1;10Semilla-20Restart;airland4;1924;20;4480;3,05
Unipista;1;10Semilla-20Restart;airland4;2948;20;4480;3,03
Unipista;1;10Semilla-20Restart;airland4;4996;20;4480;3,08
Unipista;1;10Semilla-20Restart;airland4;9092;20;4480;2,94
Unipista;1;10Semilla-20Restart;airland4;17284;20;4480;3,19
Unipista;1;10Semilla-20Restart;airland4;33668;20;4480;3,01
Unipista;1;10Semilla-20Restart;airland4;66436;20;4480;3,81
Unipista;1;10Semilla-20Restart;airland4;131972;20;4480;3,27
Unipista;1;10Semilla-20Restart;airland5;1156;20;4800;3,84
Unipista;1;10Semilla-20Restart;airland5;1412;20;4800;3,9
Unipista;1;10Semilla-20Restart;airland5;1924;20;4800;3,78
Unipista;1;10Semilla-20Restart;airland5;2948;20;4800;2,65
Unipista;1;10Semilla-20Restart;airland5;4996;20;4800;2,4
Unipista;1;10Semilla-20Restart;airland5;9092;20;4800;2,46
Unipista;1;10Semilla-20Restart;airland5;17284;20;4800;2,61
Unipista;1;10Semilla-20Restart;airland5;33668;20;4800;3,4
Unipista;1;10Semilla-20Restart;airland5;66436;20;4800;5,68
Unipista;1;10Semilla-20Restart;airland5;131972;20;4800;4,66
Unipista;1;10Semilla-20Restart;airland6;1156;20;24442;1,41
Unipista;1;10Semilla-20Restart;airland6;1412;20;24442;2
Unipista;1;10Semilla-20Restart;airland6;1924;20;24442;2,04
Unipista;1;10Semilla-20Restart;airland6;2948;20;24442;2
Unipista;1;10Semilla-20Restart;airland6;4996;20;24442;2,01
Unipista;1;10Semilla-20Restart;airland6;9092;20;24442;2,04
Unipista;1;10Semilla-20Restart;airland6;17284;20;24442;1,94
Unipista;1;10Semilla-20Restart;airland6;33668;20;24442;1,33
Unipista;1;10Semilla-20Restart;airland6;66436;20;24442;1,34
Unipista;1;10Semilla-20Restart;airland6;131972;20;24442;2,04
Unipista;1;10Semilla-20Restart;airland7;1156;20;3974;3,62
Unipista;1;10Semilla-20Restart;airland7;1412;20;3974;3,58
Unipista;1;10Semilla-20Restart;airland7;1924;20;3974;5,16
Unipista;1;10Semilla-20Restart;airland7;2948;20;3974;3,47
Unipista;1;10Semilla-20Restart;airland7;4996;20;3974;3,43
Unipista;1;10Semilla-20Restart;airland7;9092;20;3974;3,45
Unipista;1;10Semilla-20Restart;airland7;17284;20;3974;5,23
Unipista;1;10Semilla-20Restart;airland7;33668;20;3974;3,48
Unipista;1;10Semilla-20Restart;airland7;66436;20;3974;3,64
Unipista;1;10Semilla-20Restart;airland7;131972;20;3974;3,46
Unipista;1;10Semilla-20Restart;airland8;1156;20;3270;426,33
Unipista;1;10Semilla-20Restart;airland8;1412;20;3330;435,05
Unipista;1;10Semilla-20Restart;airland8;1924;20;3240;410,3
Unipista;1;10Semilla-20Restart;airland8;2948;20;4690;412,49
Unipista;1;10Semilla-20Restart;airland8;4996;20;3240;496,64
Unipista;1;10Semilla-20Restart;airland8;9092;20;3270;420,96
Unipista;1;10Semilla-20Restart;airland8;17284;20;3880;425,3
Unipista;1;10Semilla-20Restart;airland8;33668;20;3980;432,61
Unipista;1;10Semilla-20Restart;airland8;66436;20;3270;448,92
Unipista;1;10Semilla-20Restart;airland8;131972;20;3360;468,3
Unipista;1;10Semilla-20Restart;airland9;1156;20;10536,31;51973,87
Unipista;1;10Semilla-20Restart;airland9;1412;20;10646,5;
Unipista;1;10Semilla-20Restart;airland9;1924;20;10536,31;2379,07
Unipista;1;10Semilla-20Restart;airland9;2948;20;10345,02;2479,68
Unipista;1;10Semilla-20Restart;airland9;4996;20;10536,31;2354,69
Unipista;1;10Semilla-20Restart;airland9;9092;20;10597,89;2336,51
Unipista;1;10Semilla-20Restart;airland9;17284;20;10386,01;2462,89
Unipista;1;10Semilla-20Restart;airland9;33668;20;10386,01;2451,86
Unipista;1;10Semilla-20Restart;airland9;66436;20;10351,79;2387,02
Unipista;1;10Semilla-20Restart;airland9;131972;20;10536,31;2393,38
Unipista;1;10Semilla-20Restart;airland10;1156;20;27122,25;13533,34
Unipista;1;10Semilla-20Restart;airland10;1412;20;25843,38;13644,58
Unipista;1;10Semilla-20Restart;airland10;1924;20;26256,92;13616,68
Unipista;1;10Semilla-20Restart;airland10;2948;20;26131,36;13418,46
Unipista;1;10Semilla-20Restart;airland10;4996;20;27193,32;13422,54
Unipista;1;10Semilla-20Restart;airland10;9092;20;26027,85;13464,7
Unipista;1;10Semilla-20Restart;airland10;17284;20;25843,38;13476,45
Unipista;1;10Semilla-20Restart;airland10;33668;20;27007,55;13426,88
Unipista;1;10Semilla-20Restart;airland10;66436;20;27179,59;13452,91
Unipista;1;10Semilla-20Restart;airland10;131972;20;27007,55;13520,67
Unipista;1;10Semilla-20Restart;airland11;1156;20;22522,46;60939,2
Unipista;1;10Semilla-20Restart;airland11;1412;20;22807,57;59870,31
Unipista;1;10Semilla-20Restart;airland11;1924;20;22750,42;60508,01
Unipista;1;10Semilla-20Restart;airland11;2948;20;22842,51;59779,83
Unipista;1;10Semilla-20Restart;airland11;4996;20;22633,44;60544,3
Unipista;1;10Semilla-20Restart;airland11;9092;20;22812,57;59023,46
Unipista;1;10Semilla-20Restart;airland11;17284;20;22842,51;59478,31
Unipista;1;10Semilla-20Restart;airland11;33668;20;22842,51;59446,7
Unipista;1;10Semilla-20Restart;airland11;66436;20;22842,51;59561,48
Unipista;1;10Semilla-20Restart;airland11;131972;20;22807,57;58360,51
Unipista;1;10Semilla-20Restart;airland12;1156;20;27943,56;126202,68
Unipista;1;10Semilla-20Restart;airland12;1412;20;28037,29;175160,05
Unipista;1;10Semilla-20Restart;airland12;1924;20;28037,29;224122,54
Unipista;1;10Semilla-20Restart;airland12;2948;20;27943,56;124597,19
Unipista;1;10Semilla-20Restart;airland12;4996;20;28037,29;174908,76
Unipista;1;10Semilla-20Restart;airland12;9092;20;28037,29;175220,23
Unipista;1;10Semilla-20Restart;airland12;17284;20;28037,29;173624,13
Unipista;1;10Semilla-20Restart;airland12;33668;20;28037,29;174604,67
Unipista;1;10Semilla-20Restart;airland12;66436;20;27943,56;173839
Unipista;1;10Semilla-20Restart;airland12;131972;20;28037,29;175114,56
Unipista;1;5Semilla-10Restart;airland1;1156;10;1150;0,25
Unipista;1;5Semilla-10Restart;airland1;1412;10;1150;0,25
Unipista;1;5Semilla-10Restart;airland1;1924;10;1150;0,24
Unipista;1;5Semilla-10Restart;airland1;2948;10;1150;0,23
Unipista;1;5Semilla-10Restart;airland1;4996;10;1150;0,23
Unipista;1;5Semilla-10Restart;airland2;1156;10;1720;0,58
Unipista;1;5Semilla-10Restart;airland2;1412;10;2030;0,58
Unipista;1;5Semilla-10Restart;airland2;1924;10;1720;0,66
Unipista;1;5Semilla-10Restart;airland2;2948;10;1720;0,61
Unipista;1;5Semilla-10Restart;airland2;4996;10;1720;0,54
Unipista;1;5Semilla-10Restart;airland3;1156;10;1610;5,49
Unipista;1;5Semilla-10Restart;airland3;1412;10;1610;4,8
Unipista;1;5Semilla-10Restart;airland3;1924;10;1610;4,18
Unipista;1;5Semilla-10Restart;airland3;2948;10;1610;4,01
Unipista;1;5Semilla-10Restart;airland3;4996;10;1610;3,98
Unipista;1;5Semilla-10Restart;airland4;1156;10;4480;2,69
Unipista;1;5Semilla-10Restart;airland4;1412;10;4480;2,78
Unipista;1;5Semilla-10Restart;airland4;1924;10;4480;2,82
Unipista;1;5Semilla-10Restart;airland4;2948;10;4480;2,97
Unipista;1;5Semilla-10Restart;airland4;4996;10;4480;2,93
Unipista;1;5Semilla-10Restart;airland5;1156;10;4800;2,32
Unipista;1;5Semilla-10Restart;airland5;1412;10;4800;2,48
Unipista;1;5Semilla-10Restart;airland5;1924;10;4800;2,42
Unipista;1;5Semilla-10Restart;airland5;2948;10;4800;3,05
Unipista;1;5Semilla-10Restart;airland5;4996;10;4800;2,3
Unipista;1;5Semilla-10Restart;airland6;1156;10;24442;1,32
Unipista;1;5Semilla-10Restart;airland6;1412;10;24442;0,88
Unipista;1;5Semilla-10Restart;airland6;1924;10;24442;0,96
Unipista;1;5Semilla-10Restart;airland6;2948;10;24442;0,89
Unipista;1;5Semilla-10Restart;airland6;4996;10;24442;1,39
Unipista;1;5Semilla-10Restart;airland7;1156;10;3974;2,18
Unipista;1;5Semilla-10Restart;airland7;1412;10;3974;2,06
Unipista;1;5Semilla-10Restart;airland7;1924;10;3974;2,1
Unipista;1;5Semilla-10Restart;airland7;2948;10;3974;1,98
Unipista;1;5Semilla-10Restart;airland7;4996;10;3974;3,07
Unipista;1;5Semilla-10Restart;airland8;1156;10;3270;412,45
Unipista;1;5Semilla-10Restart;airland8;1412;10;3330;420,45
Unipista;1;5Semilla-10Restart;airland8;1924;10;3240;403,64
Unipista;1;5Semilla-10Restart;airland8;2948;10;4690;49603,58
Unipista;1;5Semilla-10Restart;airland8;4996;10;3240;
Unipista;1;5Semilla-10Restart;airland9;1156;10;10536,31;2391
Unipista;1;5Semilla-10Restart;airland9;1412;10;10646,5;2443,47
Unipista;1;5Semilla-10Restart;airland9;1924;10;10536,31;2342,43
Unipista;1;5Semilla-10Restart;airland9;2948;10;10345,02;2415,31
Unipista;1;5Semilla-10Restart;airland9;4996;10;10536,31;2346,21
Unipista;1;5Semilla-10Restart;airland10;1156;10;27122,25;13647,93
Unipista;1;5Semilla-10Restart;airland10;1412;10;25843,38;62861,45
Unipista;1;5Semilla-10Restart;airland10;1924;10;26256,92;
Unipista;1;5Semilla-10Restart;airland10;2948;10;26131,36;13622,94
Unipista;1;5Semilla-10Restart;airland10;4996;10;27193,32;13532,24
Unipista;1;5Semilla-10Restart;airland11;1156;10;22522,46;59310,88
Unipista;1;5Semilla-10Restart;airland11;1412;10;22807,57;61295,87
Unipista;1;5Semilla-10Restart;airland11;1924;10;22750,42;60652,21
Unipista;1;5Semilla-10Restart;airland11;2948;10;22842,51;61013,09
Unipista;1;5Semilla-10Restart;airland11;4996;10;22633,44;60817,75
Unipista;1;5Semilla-10Restart;airland12;1156;10;27943,56;175880,47
Unipista;1;5Semilla-10Restart;airland12;1412;10;28037,29;175203,99
Unipista;1;5Semilla-10Restart;airland12;1924;10;28037,29;224656,94
Unipista;1;5Semilla-10Restart;airland12;2948;10;27943,56;176144,77
Unipista;1;5Semilla-10Restart;airland12;4996;10;28037,29;175445,07
Unipista;1;5Semilla-20Restart;airland1;1156;20;1150;0,28
Unipista;1;5Semilla-20Restart;airland1;1412;20;1150;0,25
Unipista;1;5Semilla-20Restart;airland1;1924;20;1150;0,25
Unipista;1;5Semilla-20Restart;airland1;2948;20;1150;0,25
Unipista;1;5Semilla-20Restart;airland1;4996;20;1150;0,25
Unipista;1;5Semilla-20Restart;airland2;1156;20;1720;0,74
Unipista;1;5Semilla-20Restart;airland2;1412;20;2030;0,64
Unipista;1;5Semilla-20Restart;airland2;1924;20;1720;0,74
Unipista;1;5Semilla-20Restart;airland2;2948;20;1720;0,73
Unipista;1;5Semilla-20Restart;airland2;4996;20;1720;1,09
Unipista;1;5Semilla-20Restart;airland3;1156;20;1610;4,07
Unipista;1;5Semilla-20Restart;airland3;1412;20;1610;4,39
Unipista;1;5Semilla-20Restart;airland3;1924;20;1610;6,32
Unipista;1;5Semilla-20Restart;airland3;2948;20;1610;6,12
Unipista;1;5Semilla-20Restart;airland3;4996;20;1610;4,02
Unipista;1;5Semilla-20Restart;airland4;1156;20;4480;3,07
Unipista;1;5Semilla-20Restart;airland4;1412;20;4480;3,06
Unipista;1;5Semilla-20Restart;airland4;1924;20;4480;3,14
Unipista;1;5Semilla-20Restart;airland4;2948;20;4480;3,32
Unipista;1;5Semilla-20Restart;airland4;4996;20;4480;3,12
Unipista;1;5Semilla-20Restart;airland5;1156;20;4800;2,65
Unipista;1;5Semilla-20Restart;airland5;1412;20;4800;3,45
Unipista;1;5Semilla-20Restart;airland5;1924;20;4800;3,93
Unipista;1;5Semilla-20Restart;airland5;2948;20;4800;3,96
Unipista;1;5Semilla-20Restart;airland5;4996;20;4800;3,47
Unipista;1;5Semilla-20Restart;airland6;1156;20;24442;2,03
Unipista;1;5Semilla-20Restart;airland6;1412;20;24442;1,37
Unipista;1;5Semilla-20Restart;airland6;1924;20;24442;1,31
Unipista;1;5Semilla-20Restart;airland6;2948;20;24442;1,3
Unipista;1;5Semilla-20Restart;airland6;4996;20;24442;1,41
Unipista;1;5Semilla-20Restart;airland7;1156;20;3974;4,16
Unipista;1;5Semilla-20Restart;airland7;1412;20;3974;3,48
Unipista;1;5Semilla-20Restart;airland7;1924;20;3974;3,5
Unipista;1;5Semilla-20Restart;airland7;2948;20;3974;5,02
Unipista;1;5Semilla-20Restart;airland7;4996;20;3974;3,54
Unipista;1;5Semilla-20Restart;airland8;1156;20;3270;416,33
Unipista;1;5Semilla-20Restart;airland8;1412;20;3330;418,43
Unipista;1;5Semilla-20Restart;airland8;1924;20;3240;410,58
Unipista;1;5Semilla-20Restart;airland8;2948;20;4690;422,71
Unipista;1;5Semilla-20Restart;airland8;4996;20;3240;487,75
Unipista;1;5Semilla-20Restart;airland9;1156;20;10536,31;2470,02
Unipista;1;5Semilla-20Restart;airland9;1412;20;10646,5;2510,93
Unipista;1;5Semilla-20Restart;airland9;1924;20;10536,31;2481,9
Unipista;1;5Semilla-20Restart;airland9;2948;20;10345,02;2523,86
Unipista;1;5Semilla-20Restart;airland9;4996;20;10536,31;2432,92
Unipista;1;5Semilla-20Restart;airland10;1156;20;27122,25;13510,34
Unipista;1;5Semilla-20Restart;airland10;1412;20;25843,38;13540,22
